geo_location,country,city,validation_zone,behavior_type,user_category,classification_confidence,unique_users,downloads_per_user,total_downloads,working_hours_ratio,night_activity_ratio,hourly_entropy,years_span,fraction_latest_year,spike_ratio,aspera_ratio,globus_ratio,unique_projects,user_entropy,user_gini_coefficient,is_bot,is_hub,is_organic,is_protected_hub,needs_review,manual_label,reviewer_notes,claude_evaluation,claude_notes
"-20.6693,-48.3988",Brazil,Jaborandi,latam_new_bot,bot,bot,0.8609577460489833,91,3.021978021978022,275,0.3636363636363636,0.3745454545454545,3.080461048612941,1,1.0,0.275,0.0,0.0,133,6.316398932598534,0.2682117882117882,True,False,False,False,,,,bot,blind_consensus_agreed
"-28.2441,-49.1272",Brazil,Braco do Norte,latam_new_bot,bot,bot,0.999139413583398,1029,6.946550048590865,7148,0.3364577504196978,0.3500279798545047,3.172337651997251,1,1.0,7.148,0.0,0.0,2910,9.439764856419728,0.464679036535871,True,False,False,False,,,,bot,blind_consensus_agreed
"-31.9576,-52.8942",Brazil,Pedro Osorio,latam_new_bot,bot,bot,0.9988738758165816,168,4.994047619047619,839,0.3110846245530393,0.3647199046483909,3.13598298322177,1,1.0,0.839,0.0,0.0,509,7.110967149999484,0.3451174868040183,True,False,False,False,,,,bot,blind_consensus_agreed
"-6.6433,-51.9974",Brazil,Sao Felix do Xingu,latam_new_bot,bot,bot,0.9991088786065224,426,4.741784037558685,2020,0.3381188118811881,0.3475247524752475,3.1654714003617004,1,1.0,2.02,0.0,0.0,1022,8.313918231108477,0.4139752707665134,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.2884,-43.9301",Brazil,Conservatoria,latam_new_bot,bot,bot,0.999139413583398,557,5.524236983842011,3077,0.3175170620734481,0.3370165745856354,3.171440968201132,1,1.0,3.077,0.0,0.0,1546,8.797658188752354,0.3723718397165745,True,False,False,False,,,,bot,blind_consensus_agreed
"-33.0346,-68.3636",Argentina,San Martin,latam_new_bot,bot,bot,0.9991209722037666,446,4.551569506726457,2030,0.3576354679802955,0.3487684729064039,3.153087343291035,1,1.0,2.03,0.0,0.0,1082,7.277104579470603,0.5976849499657604,True,False,False,False,,,,bot,blind_consensus_agreed
"-4.9676,-40.0673",Brazil,Monsenhor Tabosa,latam_new_bot,bot,bot,0.9903951605051374,91,4.87912087912088,444,0.3355855855855856,0.3130630630630631,3.1444350176649905,1,1.0,0.444,0.0,0.0,255,6.224914862519306,0.3490248490248491,True,False,False,False,,,,bot,blind_consensus_agreed
"-17.3204,-49.0277",Brazil,Piracanjuba,latam_new_bot,bot,bot,0.9990235457254292,226,4.867256637168142,1100,0.3545454545454545,0.3318181818181818,3.160544412316232,1,1.0,1.1,0.0,0.0,626,7.389256595404493,0.4238455349959775,True,False,False,False,,,,bot,blind_consensus_agreed
"-9.9119,-62.9527",Brazil,Ariquemes,latam_new_bot,bot,bot,0.999139413583398,1030,5.260194174757282,5418,0.3200442967884828,0.3661867847914359,3.1674688724680298,1,1.0,5.418,0.0,0.0,2380,9.493012264411451,0.4604629659495316,True,False,False,False,,,,bot,blind_consensus_agreed
"-13.6409,-72.8793",Peru,Abancay,latam_new_bot,bot,bot,0.9988362179581938,142,4.02112676056338,571,0.3012259194395796,0.3642732049036777,3.1495502758308174,1,1.0,0.571,0.0,0.0,349,6.568235891164276,0.4815988752127476,True,False,False,False,,,,bot,blind_consensus_agreed
"-18.2865,-45.0286",Brazil,Tres Marias,latam_new_bot,bot,bot,0.999139413583398,431,7.682134570765661,3311,0.3183328299607369,0.3618242222893386,3.170504013014659,1,1.0,3.311,0.0,0.0,1583,8.236840155852807,0.4614037017857231,True,False,False,False,,,,bot,blind_consensus_agreed
"-21.8453,-47.4393",Brazil,Porto Ferreira,latam_new_bot,bot,bot,0.999139413583398,570,3.7649122807017545,2146,0.3285181733457595,0.3569431500465983,3.166682943430612,1,1.0,2.146,0.0,0.0,1124,8.758978587404416,0.4020437860728241,True,False,False,False,,,,bot,blind_consensus_agreed
"-23.5257,-46.8288",Brazil,Carapicuiba,latam_new_bot,bot,bot,0.999139413583398,7017,7.518170158187259,52755,0.3395697090323192,0.3452374182541939,3.17421550400446,1,1.0,52.755,0.0,0.0,11388,12.165191863355505,0.4945186518944129,True,False,False,False,,,,bot,blind_consensus_agreed
"-24.3995,-48.8186",Brazil,Apiai,latam_new_bot,bot,bot,0.9990859317632632,227,5.590308370044053,1269,0.3120567375886525,0.3869188337273443,3.159679157192203,1,1.0,1.269,0.0,0.0,686,7.140247272721346,0.5117630518324117,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.8246,-45.6977",Brazil,Santo Antonio do Pinhal,latam_new_bot,bot,bot,0.999139413583398,405,4.607407407407408,1866,0.3210075026795284,0.3467309753483387,3.165100792538748,1,1.0,1.866,0.0,0.0,1041,8.282419831722642,0.397207997565268,True,False,False,False,,,,bot,blind_consensus_agreed
"28.7819,-106.1515",Mexico,Vistas del Norte,latam_new_bot,bot,bot,0.996835913215624,2,1.5,3,0.0,1.0,0.6365142197744584,1,1.0,0.003,0.0,0.0,2,0.9182958181376356,0.1666666666666667,True,False,False,False,,,,bot,blind_consensus_agreed
"-32.8319,-70.5866",Chile,Los Andes,latam_new_bot,bot,bot,0.9990300869161096,382,3.005235602094241,1148,0.3205574912891986,0.3310104529616725,3.1630746984950644,1,1.0,1.148,0.0,0.0,683,7.878236547152184,0.4779265556305525,True,False,False,False,,,,bot,blind_consensus_agreed
"-29.1137,-54.7336",Brazil,Santiago,latam_new_bot,bot,bot,0.9991394147883248,501,9.64870259481038,4834,0.3278858088539512,0.3400910219280099,3.171224985480731,1,1.0,4.834,0.0,0.0,2208,8.179000713385694,0.4987104813955043,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.872,-42.9478",Brazil,Cordeiro,latam_new_bot,bot,bot,0.9991088786065224,502,4.143426294820717,2080,0.3514423076923076,0.3538461538461538,3.1636203095873183,1,1.0,2.08,0.0,0.0,1086,8.443150975554449,0.4623697517621821,True,False,False,False,,,,bot,blind_consensus_agreed
"-15.6528,-47.7853",Brazil,Sobradinho,latam_new_bot,bot,bot,0.9989179014152224,248,3.2338709677419355,802,0.3167082294264339,0.3491271820448878,3.1619303932563647,1,1.0,0.802,0.0,0.0,465,7.628937250468166,0.3601077950285576,True,False,False,False,,,,bot,blind_consensus_agreed
"-29.9825,-51.0744",Brazil,Alvorada,latam_new_bot,bot,bot,0.9971252711965104,342,18.859649122807017,6450,0.3331782945736434,0.3626356589147287,3.1649661886222367,1,1.0,6.45,0.0,0.0,2794,7.75726651571973,0.5023790743007388,True,False,False,False,,,,bot,blind_consensus_agreed
"-21.1201,-45.794",Brazil,Campo do Meio,latam_new_bot,bot,bot,0.9967404646170296,139,6.338129496402877,881,0.304199772985244,0.3938706015891033,3.1395190377066378,1,1.0,0.881,0.0,0.0,495,6.824475899057832,0.3540776913089278,True,False,False,False,,,,bot,blind_consensus_agreed
"-19.7695,-43.858",Brazil,Santa Luzia,latam_new_bot,bot,bot,0.999139413583398,614,7.770358306188925,4771,0.3361978620834207,0.3506602389436177,3.16986682383644,1,1.0,4.771,0.0,0.0,2208,8.550547557026094,0.5414269982119169,True,False,False,False,,,,bot,blind_consensus_agreed
"-18.6855,-41.1075",Brazil,Mantena,latam_new_bot,bot,bot,0.9990365651221526,253,5.0,1265,0.3130434782608696,0.3723320158102767,3.155640663398352,1,1.0,1.265,0.0,0.0,709,7.446643983102,0.4605539845959161,True,False,False,False,,,,bot,blind_consensus_agreed
"-23.4497,-49.7014",Brazil,Carlopolis,latam_new_bot,bot,bot,0.9236354608704156,138,25.44927536231884,3512,0.3468109339407745,0.3433940774487471,3.164960369345745,1,1.0,3.512,0.0,0.0,1754,6.795540244257541,0.3266853190716714,True,False,False,False,,,,bot,blind_consensus_agreed
"-30.0418,-52.4406",Brazil,Rio Pardo,latam_new_bot,bot,bot,0.999139413583398,417,7.203836930455635,3004,0.3215712383488682,0.3711717709720373,3.1683808429813567,1,1.0,3.004,0.0,0.0,1508,8.31180871422023,0.4104519313976249,True,False,False,False,,,,bot,blind_consensus_agreed
"19.7226,-98.9411",Mexico,Tecamac,latam_new_bot,bot,bot,0.8615524516145178,136,1.9926470588235288,271,0.1771217712177121,0.4022140221402214,3.07177896522818,1,1.0,0.271,0.0,0.0,168,6.752043027573764,0.315633818102887,True,False,False,False,,,,bot,blind_consensus_agreed
"4.6127,-74.1468",Colombia,Bogotá,latam_new_bot,bot,bot,0.9985683264395024,147,3.510204081632653,516,0.2887596899224806,0.4011627906976744,3.13236858084681,1,1.0,0.516,0.0,0.0,328,6.443567952676373,0.4946738385276592,True,False,False,False,,,,bot,blind_consensus_agreed
"-27.4669,-53.173",Brazil,Rodeio Bonito,latam_new_bot,bot,bot,0.998888382665282,180,3.561111111111111,641,0.3369734789391576,0.3260530421216848,3.1503659588312205,1,1.0,0.641,0.0,0.0,395,7.151580875904474,0.3782024614317907,True,False,False,False,,,,bot,blind_consensus_agreed
"-26.9087,-51.0317",Brazil,Rio das Antas,latam_new_bot,bot,bot,0.9949420990636358,110,5.354545454545455,589,0.33276740237691,0.3123938879456706,3.138404730343555,1,1.0,0.589,0.0,0.0,342,6.440108936135557,0.3827288161753357,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.0416,-45.5443",Brazil,Heliodora,latam_new_bot,bot,bot,0.9983874997834536,189,6.873015873015873,1299,0.3410315627405696,0.3179368745188606,3.166622595738368,1,1.0,1.299,0.0,0.0,727,7.100710209503671,0.4367788001352282,True,False,False,False,,,,bot,blind_consensus_agreed
"3.0073,-76.488",Colombia,Santander de Quilichao,latam_new_bot,bot,bot,0.9595889681859076,72,5.833333333333333,420,0.2642857142857143,0.4071428571428571,3.1352213535749565,1,1.0,0.42,0.0,0.0,256,5.497498887342697,0.515079365079365,True,False,False,False,,,,bot,blind_consensus_agreed
"-6.3917,-42.8652",Brazil,Amarante,latam_new_bot,bot,bot,0.9935517007698684,105,4.885714285714286,513,0.3216374269005848,0.3469785575048733,3.118748549359928,1,1.0,0.513,0.0,0.0,331,6.375920592879899,0.3826974844518704,True,False,False,False,,,,bot,blind_consensus_agreed
"-3.8977,-39.7886",Brazil,Iraucuba,latam_new_bot,bot,bot,0.994264679241588,93,6.172043010752688,574,0.3466898954703832,0.3310104529616725,3.1254678978643904,1,1.0,0.574,0.0,0.0,325,6.07469903587622,0.4318309542542431,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.6539,-43.0494",Brazil,Mage,latam_new_bot,bot,bot,0.999139413583398,1194,10.536013400335008,12580,0.3404610492845787,0.3368839427662957,3.1728322416639414,1,1.0,12.58,0.0,0.0,4530,9.845510241804725,0.3999659132972761,True,False,False,False,,,,bot,blind_consensus_agreed
"-0.7419,-47.1744",Brazil,Sao Joao de Pirabas,latam_new_bot,bot,bot,0.999139413583398,302,5.645695364238411,1705,0.3436950146627566,0.3513196480938416,3.168964930653049,1,1.0,1.705,0.0,0.0,907,7.665064915900244,0.4492765726049212,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.8996,-42.4688",Brazil,Saquarema,latam_new_bot,bot,bot,0.9961965023460818,143,7.482517482517482,1070,0.3383177570093458,0.3327102803738317,3.1508241510666526,1,1.0,1.07,0.0,0.0,601,5.744074748048234,0.6469642507025684,True,False,False,False,,,,bot,blind_consensus_agreed
"34.7513,111.8834",China,Qianqiu,china_ambiguous,bot,bot,0.9707078654625908,96,4.677083333333333,449,0.3518930957683742,0.4365256124721604,2.963381471165598,3,0.8708240534521158,13.482758620643164,0.0,0.0,129,6.015925765141109,0.3525658871566444,True,False,False,False,,,,bot,blind_consensus_agreed
"36.7998,117.9697",China,Zibo,china_ambiguous,bot,bot,0.9990734070420054,611,6.887070376432079,4208,0.281606463878327,0.3921102661596958,3.145930316160549,5,0.7682984790874525,13.263589743584305,0.0009505703422053,0.0,731,7.672605268495573,0.5301382138612136,True,False,False,False,,,,bot,blind_consensus_agreed
"30.3925,114.887",China,Wuchang,china_ambiguous,bot,bot,0.995514332025952,321,5.526479750778816,1774,0.4425028184892897,0.2480270574971815,3.0588421966297963,3,0.9470124013528748,35.74468085098778,0.0,0.0,486,7.681812502291123,0.4035444478395096,True,False,False,False,,,,bot,blind_consensus_agreed
"41.1602,123.0301",China,Anshan,china_ambiguous,bot,bot,0.9989897206033228,317,4.599369085173501,1458,0.4046639231824417,0.2832647462277092,3.1101585472657995,3,0.9170096021947872,22.09917355368248,0.0,0.0,399,7.848295718218943,0.3164353745029058,True,False,False,False,,,,bot,blind_consensus_agreed
"29.7151,115.9916",China,Jiujiang,china_ambiguous,bot,bot,0.9981923931015894,203,6.482758620689655,1316,0.3373860182370821,0.364741641337386,3.054964482731309,5,0.7689969604863222,13.315789473666689,0.0,0.0,324,6.889662808065626,0.473153458008295,True,False,False,False,,,,bot,blind_consensus_auto_resolved
"23.0261,113.1371",China,Foshan,china_ambiguous,bot,bot,0.9990953409038922,1352,60.6457100591716,81993,0.2536314075591819,0.412401058626956,3.0879475473280387,5,0.0862024806995719,0.3773373373373354,0.0003658848926127,0.000268315587916,1514,4.969986289032796,0.9328009004521024,True,False,False,False,,,,hub,blind_consensus_auto_resolved
"25.0088,102.6513",China,Kunming,china_ambiguous,bot,bot,0.9980209209780988,2579,24.50678557580457,63203,0.3380852174738541,0.344841225891176,3.1178792405282496,6,0.6436245114947076,9.030145622446966,0.0051421609733715,0.0,2820,5.972284843204752,0.8500919478565889,True,False,False,False,,,,bot,blind_consensus_agreed
"39.5208,116.7147",China,Langfang,china_ambiguous,bot,bot,0.998925981682394,319,4.523510971786834,1443,0.3562023562023562,0.3167013167013167,3.114272114227392,3,0.8094248094248094,8.494545454539278,0.0,0.0,372,7.851767411463947,0.3145267283198318,True,False,False,False,,,,bot,blind_consensus_agreed
"38.9384,121.6224",China,Dalian,china_ambiguous,bot,bot,0.9991324235223408,1502,6.699733688415446,10063,0.341945741826493,0.3625161482659246,3.114437933856598,5,0.6570605187319885,7.663865546217599,0.0007949915532147,0.0,1644,9.221287773646242,0.5117973147334245,True,False,False,False,,,,bot,blind_consensus_agreed
"30.5182,117.0534",China,Anqing,china_ambiguous,bot,bot,0.996492552872556,172,4.784883720930233,823,0.3778857837181045,0.3244228432563791,3.0951213676435385,4,0.9465370595382746,53.11363636327423,0.0,0.0,236,7.075736290132449,0.314949560597926,True,False,False,False,,,,bot,blind_consensus_agreed
"31.5618,120.2864",China,Wuxi,china_ambiguous,hub,download_hub,0.945477358859809,1417,589.6280875088214,835503,0.4568086529910724,0.2769182157335162,3.086676242848338,5,0.9943902056605424,709.0386174524677,0.0,0.0,5864,3.909162954483572,0.985758063509798,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"28.3763,121.3835",China,Wenling,china_ambiguous,bot,bot,0.9929559338941836,134,5.776119402985074,774,0.4302325581395348,0.2571059431524548,3.050016650814096,3,0.751937984496124,6.062499999993685,0.0,0.0,190,6.641817539541529,0.3821589725789658,True,False,False,False,,,,bot,blind_consensus_agreed
"22.8228,111.6302",China,Dawan,china_ambiguous,bot,bot,0.9989390135190286,1,12.0,12,0.0,1.0,5.52594572049382e-08,1,0.0,0.0,0.0,0.0,1,-1.4426951601859516e-10,0.5,True,False,False,False,,,,organic,blind_consensus_auto_resolved
"26.58,106.7223",China,Guiyang,china_ambiguous,bot,bot,0.9991325603075938,1875,7.604266666666667,14258,0.4927058493477346,0.2635713283770515,3.011802694921478,5,0.6856501613129471,8.72467648371185,0.0001402721279281,0.0,2014,8.431855488580021,0.5563742460373124,True,False,False,False,,,,bot,blind_consensus_agreed
"29.0354,111.6971",China,Changteh,china_ambiguous,bot,bot,0.9436510642612358,117,4.632478632478633,542,0.3302583025830258,0.2749077490774907,3.0423244452282807,3,0.933579335793358,28.11111111095494,0.0,0.0,161,6.525757780725428,0.2985145236067745,True,False,False,False,,,,bot,blind_consensus_agreed
"39.152,117.2045",China,Wanghailou,china_ambiguous,bot,bot,0.9973320211318348,172,4.343023255813954,747,0.3560910307898259,0.2904953145917001,3.118858532699404,3,0.9022757697456492,18.46575342460694,0.0,0.0,214,7.134504389186752,0.2765091373244916,True,False,False,False,,,,bot,blind_consensus_agreed
"27.3178,111.4183",China,Niangxi,china_ambiguous,bot,bot,0.9920077411301628,107,4.242990654205608,454,0.3700440528634361,0.3414096916299559,3.121471653800711,1,1.0,0.454,0.0,0.0,141,6.481292640740155,0.2603236032772038,True,False,False,False,,,,bot,blind_consensus_agreed
"47.4373,126.8924",China,Hailun,china_ambiguous,bot,bot,0.9957663626145388,213,4.882629107981221,1040,0.4086538461538461,0.2605769230769231,3.024473789053291,3,0.9807692307692308,101.99999999898,0.0,0.0,310,7.155262437905094,0.3490610328638497,True,False,False,False,,,,bot,blind_consensus_agreed
"32.0778,112.1545",China,Zhangwan,china_ambiguous,bot,bot,0.9884181963640898,145,5.524137931034483,801,0.3857677902621723,0.3408239700374532,3.0305806666799167,4,0.8789013732833958,21.77319587622132,0.0,0.0,226,6.561716037855502,0.3978647380429636,True,False,False,False,,,,bot,blind_consensus_agreed
"35.4043,116.583",China,Jining,china_ambiguous,bot,bot,0.9991209769452754,1085,4.945622119815668,5366,0.346626910175177,0.3294819232202758,3.1564631050089496,5,0.8300409988818487,19.53508771928968,0.0,0.0,1125,9.50775671902444,0.3605737438832312,True,False,False,False,,,,bot,blind_consensus_agreed
"34.7724,111.1777",China,Sanmenxia,china_ambiguous,bot,bot,0.9918746535540632,143,5.286713286713287,756,0.4894179894179894,0.2843915343915344,2.846615612350499,4,0.7738095238095238,10.263157894718836,0.0,0.0,184,6.079656485417376,0.419117919117919,True,False,False,False,,,,bot,blind_consensus_agreed
"32.0014,119.5806",China,Danyang,china_ambiguous,bot,bot,0.9810496638676776,154,7.51948051948052,1158,0.3721934369602763,0.2392055267702936,3.025148079052375,5,0.7936096718480138,15.380753138049572,0.0,0.0,253,6.391446564591063,0.4948747280353498,True,False,False,False,,,,bot,blind_consensus_agreed
"35.0835,112.5794",China,Jiyuan,china_ambiguous,bot,bot,0.9895089318025306,158,4.5,711,0.410689170182841,0.3122362869198312,3.064300297583612,3,0.9113924050632912,20.571428571363267,0.0,0.0,212,6.97259858826746,0.2885310402535206,True,False,False,False,,,,bot,blind_consensus_agreed
"38.036,114.4654",China,Shijiazhuang,china_ambiguous,bot,bot,0.9991324235223408,4354,5.425355994487827,23622,0.3287189907713149,0.3468800270933875,3.169838029593812,5,0.7537041740750148,12.2406325197654,8.466683600033866e-05,0.0,3307,10.901096450809062,0.4236526820932986,True,False,False,False,,,,bot,blind_consensus_agreed
"28.0002,120.6547",China,Wenzhou,china_ambiguous,bot,bot,0.9991510999008252,923,7.587215601300108,7003,0.4182493217192631,0.2797372554619449,3.092198636602539,5,0.6570041410823932,7.661948376351763,0.0,0.0,1205,8.880902412629698,0.5155106873404667,True,False,False,False,,,,bot,blind_consensus_agreed
"43.8006,87.6012",China,Ürümqi,china_ambiguous,bot,bot,0.9033587357342366,84,7.857142857142857,660,0.3636363636363636,0.3742424242424242,2.926857664237997,4,0.6757575757575758,6.252336448589366,0.0,0.0,137,5.602032413055737,0.5088023088023088,True,False,False,False,,,,bot,blind_consensus_auto_resolved
"28.7269,115.9306",China,Yangzizhou,china_ambiguous,bot,bot,0.9578408432936962,93,6.602150537634409,614,0.4201954397394137,0.1807817589576547,2.7744018076199017,2,0.972312703583062,35.11764705861696,0.0,0.0,184,5.685505166157501,0.4691254246786451,True,False,False,False,,,,bot,blind_consensus_agreed
"41.8736,123.9508",China,Fushun,china_ambiguous,bot,bot,0.9989842421077754,255,5.03921568627451,1285,0.269260700389105,0.3517509727626459,3.0602702833783173,3,0.8731517509727627,13.76687116562728,0.0,0.0,348,7.349149281448575,0.3709895475700007,True,False,False,False,,,,bot,blind_consensus_agreed
"37.6524,112.7527",China,Yubicun,china_ambiguous,bot,bot,0.9990400792287448,205,7.0,1435,0.3156794425087108,0.3965156794425087,2.957879928796371,4,0.9121951219512195,31.16666666659246,0.0,0.0,341,6.813932609560162,0.498934307809977,True,False,False,False,,,,bot,blind_consensus_agreed
"25.8443,114.929",China,Ganzhou,china_ambiguous,bot,bot,0.9919636159284492,183,13.442622950819672,2460,0.173170731707317,0.5784552845528456,2.629939281816226,5,0.3121951219512195,1.815602836879004,0.0,0.0,248,5.159248326243955,0.6924030387844862,True,False,False,False,,,,bot,blind_consensus_agreed
"26.59,104.8311",China,Liupanshui,china_ambiguous,bot,bot,0.9959557128518458,218,4.972477064220183,1084,0.3680811808118081,0.3311808118081181,3.117264789502077,2,0.9160516605166052,10.91208791207592,0.0,0.0,309,7.305100802807676,0.3304444971055214,True,False,False,False,,,,bot,blind_consensus_agreed
"27.8329,113.1454",China,Jianning,china_ambiguous,bot,bot,0.9990301389103684,702,4.427350427350428,3108,0.3635778635778636,0.3127413127413127,3.136805530035371,4,0.9510939510939512,58.34210526304275,0.0,0.0,824,8.955565512408949,0.3019228019228019,True,False,False,False,,,,bot,blind_consensus_agreed
"36.1727,113.0846",China,Changzhi,china_ambiguous,bot,bot,0.9909027798206612,140,5.771428571428571,808,0.2722772277227723,0.3341584158415842,2.9684457636884685,3,0.8688118811881188,13.245283018842931,0.0,0.0,223,6.368746564725927,0.4306223479490807,True,False,False,False,,,,bot,blind_consensus_agreed
"32.9422,117.3647",China,Bengbu,china_ambiguous,bot,bot,0.9989846034773362,271,98.59040590405904,26718,0.2258028295531102,0.3832996481772587,3.0975799027741475,5,0.994535519125683,727.9999999980055,0.0,0.0,605,0.7098333493598423,0.9639440387217706,True,False,False,False,,,,bot,blind_consensus_auto_resolved
"36.1155,120.3024",China,,china_ambiguous,bot,bot,0.9991624778715212,3079,43.94835985709646,135317,0.2312643644183657,0.4869971991693578,2.99505551136715,5,0.1095945077115218,0.4923352726850183,0.000295602178588,0.0,2781,3.980626981277824,0.9248819684814392,True,False,False,False,,,,hub,blind_consensus_auto_resolved
"35.3944,116.966",China,Zoucheng,china_ambiguous,bot,bot,0.9956327294527716,128,4.2578125,545,0.291743119266055,0.4275229357798165,3.03131072257498,3,0.946788990825688,35.5862068963063,0.0,0.0,160,6.4984986181040725,0.3136897935779816,True,False,False,False,,,,bot,blind_consensus_agreed
"40.9954,113.1252",China,Ulanqab,china_ambiguous,bot,bot,0.9916915196915916,121,4.330578512396694,524,0.3282442748091603,0.3511450381679389,3.111007442038128,3,0.9541984732824428,41.66666666631944,0.0,0.0,160,6.612754688693448,0.2851555106933316,True,False,False,False,,,,bot,blind_consensus_agreed
"33.7347,113.3016",China,Pingdingshan,china_ambiguous,bot,bot,0.9989896856622568,383,4.420365535248042,1693,0.3715298287064382,0.3130537507383343,3.143281354258444,3,0.8298877731836976,9.75694444443767,0.0,0.0,431,8.20386075099388,0.2962960678203445,True,False,False,False,,,,bot,blind_consensus_agreed
"33.256,115.3527",China,Jieshou,china_ambiguous,bot,bot,0.9380479931438486,103,5.320388349514563,548,0.2773722627737226,0.3613138686131387,3.027763901363568,3,0.8759124087591241,14.117647058782008,0.0,0.0,159,6.0241395868886585,0.398908652824038,True,False,False,False,,,,bot,blind_consensus_agreed
"26.891,112.6145",China,Hengyang,china_ambiguous,bot,bot,0.9989570185373032,214,5.728971962616822,1226,0.3066884176182708,0.4257748776508972,3.0861010959207853,3,0.7716150081566069,6.757142857138032,0.0,0.0,298,7.051131529910121,0.3957097772560258,True,False,False,False,,,,bot,blind_consensus_agreed
"25.4536,118.9929",China,Putian,china_ambiguous,bot,bot,0.995334223984884,396,7.409090909090909,2934,0.3524199045671438,0.2586912065439672,3.096677749595614,4,0.3830947511929107,1.862983425414056,0.0,0.0,377,8.102914666007058,0.445315458607892,True,False,False,False,,,,bot,blind_consensus_agreed
"23.8918,106.6198",China,Baise City,china_ambiguous,bot,bot,0.9962994739452848,1,3.0,3,0.0,1.0,5.52594572049382e-08,1,1.0,0.003,0.0,0.0,1,-1.4426951601859516e-10,0.5,True,False,False,False,,,,organic,blind_consensus_auto_resolved
"43.8506,126.5568",China,Jilin City,china_ambiguous,bot,bot,0.8981690610037669,89,5.280898876404494,470,0.3042553191489361,0.3297872340425531,2.965481863577955,3,0.8872340425531915,15.735849056544394,0.0,0.0,134,5.972376960963234,0.3721730815204398,True,False,False,False,,,,bot,blind_consensus_auto_resolved
"36.0986,114.4102",China,Anyang,china_ambiguous,bot,bot,0.999139418284079,911,4.88364434687157,4449,0.3816587997302764,0.3171499213306361,3.139126526006345,4,0.8449089683074849,16.34347826086246,0.0,0.0,1023,9.372894126537394,0.3420139801270108,True,False,False,False,,,,bot,blind_consensus_agreed
"28.6796,115.8655",China,Nanchang,china_ambiguous,bot,bot,0.9980257031095424,789,14.02661596958175,11067,0.3731815306767868,0.2967380500587331,3.150884053544233,5,0.3420077708502756,2.07909914858544,0.0,0.0,1017,5.50516616860685,0.7467290771740234,True,False,False,False,,,,bot,blind_consensus_agreed
"54.9742,-1.615",United Kingdom,Newcastle upon Tyne,proteomics_country_bot,bot,bot,0.9991317475394244,3715,3.7803499327052488,14044,0.400598120193677,0.2765593847906579,3.1467497834989344,6,0.686627741384221,10.955464667119864,0.0,0.0,3494,9.945130222912203,0.5389088628586258,True,False,False,False,,,,bot,blind_consensus_agreed
"33.9068,-98.4996",United States,Wichita Falls,proteomics_country_bot,bot,bot,0.8184609744955399,79,2.759493670886076,218,0.4128440366972477,0.3256880733944954,3.033242035242932,1,1.0,0.218,0.0,0.0,116,5.952608644217901,0.3675531297178027,True,False,False,False,,,,bot,blind_consensus_auto_resolved
"52.6261,1.3034",United Kingdom,Norwich,proteomics_country_bot,bot,bot,0.998543311340865,361,3.185595567867036,1150,0.4321739130434782,0.2156521739130434,3.032290826105699,4,0.7060869565217391,7.207100591709579,0.0,0.0,432,7.092750907938664,0.4840322774900638,True,False,False,False,,,,bot,blind_consensus_agreed
"51.5128,-0.0638",United Kingdom,Whitechapel,proteomics_country_bot,bot,bot,0.9991397631158178,443,4.616252821670429,2045,0.5618581907090464,0.2625916870415647,2.8414027143562315,4,0.8801955990220048,22.04081632650362,0.0,0.0,646,6.239770087350224,0.6294358866806118,True,False,False,False,,,,bot,blind_consensus_agreed
"51.8118,5.8578",Netherlands,Nijmegen,proteomics_country_bot,bot,bot,0.6935187381777258,35,44.85714285714285,1570,0.8847133757961784,0.0006369426751592,2.144511787526108,5,0.0745222929936305,0.3220922229868349,0.0,0.0,124,3.487963187543272,0.7402729754322113,True,False,False,False,,,,organic,blind_consensus_agreed
"40.2363,-75.296",United States,Lansdale,proteomics_country_bot,bot,bot,0.9571646681885342,114,3.1403508771929824,358,0.4301675977653631,0.3324022346368715,3.0702361376292013,4,0.8854748603351955,23.195121951049792,0.0,0.0,163,6.3382120930755965,0.4362932470841909,True,False,False,False,,,,bot,blind_consensus_agreed
"51.5597,-0.0528",United Kingdom,Hackney,proteomics_country_bot,bot,bot,0.9513275373509342,125,2.92,365,0.5041095890410959,0.2328767123287671,2.964572503035619,2,0.7506849315068493,3.010989010985702,0.0,0.0,149,6.242800406101615,0.4239780821917809,True,False,False,False,,,,bot,blind_consensus_agreed
"50.8612,-0.1194",United Kingdom,Falmer,proteomics_country_bot,bot,bot,0.999126261710886,245,12.746938775510204,3123,0.5715658021133525,0.0947806596221581,2.668082010947356,4,0.8655139289145053,19.30714285712907,0.0,0.0,519,3.3335562374379712,0.8571010344579715,True,False,False,False,,,,organic,blind_consensus_auto_resolved
"53.5736,9.9782",Germany,Hamburg,proteomics_country_bot,bot,bot,0.6559480596469041,33,48.696969696969695,1607,0.6608587429993777,0.1972619788425637,2.485022341250734,5,0.2775357809583074,1.5366063738151468,0.0,0.0,67,2.9141891043017054,0.8211046369104864,True,False,False,False,,,,organic,blind_consensus_agreed
